SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
關山,臺東縣,16,,良好,1.4,-,3.7,12,10,3,3.4,5.5,2.1,0.5,323,2021-04-23 00:00,,-,5,8,1,121.161933,23.045083,80
麥寮,雲林縣,121,細懸浮微粒,對敏感族群不健康,2.3,0.4,38.7,46,88,54,6.6,6.3,0,2.3,3,2021-04-23 00:00,,0.3,43,74,1,120.251825,23.753506,83
富貴角,新北市,38,,良好,0.5,0.12,32.2,34,53,14,3,2.9,0,3,88,2021-04-23 00:00,,0.1,12,34,0,121.54738,25.29228,84
大城,彰化縣,135,細懸浮微粒,對敏感族群不健康,2.7,0.27,60.4,65,72,42,4.7,5.2,0.3,3,24,2021-04-23 00:00,,0.3,49,77,2,120.26964167,23.85493056,85
彰化(員林),彰化縣,91,細懸浮微粒,普通,3.1,0.31,36.2,56,71,21,11.8,11.8,0.3,0.8,121,2021-04-23 00:00,,0.4,32,70,2,120.58178611,23.95058333,201
臺南(麻豆),臺南市,88,細懸浮微粒,普通,1.3,0.27,42.7,53,65,38,10,10.4,0.3,1.6,11,2021-04-23 00:00,,0.3,30,56,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,87,臭氧八小時,普通,0.5,0.13,56.2,66,39,21,2.7,2.9,0.3,1.7,307,2021-04-23 00:00,,0.2,21,41,1,120.37722,22.35222,204
潮州,屏東縣,80,細懸浮微粒,普通,0.5,0.24,29.7,35,53,25,5.8,6,0.3,0,326,2021-04-23 00:00,,0.4,27,64,2,120.54303333,22.54779444,310
新北(樹林),新北市,48,,良好,0.5,0.37,7.3,20,26,16,14.4,17.4,3,0.4,118,2021-04-23 00:00,,0.4,15,26,1,121.38352778,24.94902778,311
臺南(學甲),臺南市,100,細懸浮微粒,普通,0.5,0.24,34.9,40,77,51,7.9,8.7,0.8,0.9,350,2021-04-23 00:00,,0.3,35,63,1,120.18339722,23.23688056,312
屏東(枋寮),屏東縣,71,細懸浮微粒,普通,0,0.21,22.1,48,64,22,24.7,25.3,0.7,0.1,65,2021-04-23 00:00,,0.2,24,61,1,120.59116667,22.37094722,313
基隆,基隆市,29,,良好,1.6,0.32,13.3,22,21,13,11.9,14,2.1,1,79,2021-04-23 00:00,,0.3,9,19,2,121.760056,25.129167,1
汐止,新北市,31,,良好,1.5,0.25,17.6,21,19,7,11.6,13.3,1.7,1.4,37,2021-04-23 00:00,,0.3,9,17,1,121.6423,25.067131,2
萬里,新北市,35,,良好,2.7,0.19,8.9,20,17,6,4.3,4.9,0.6,1.6,185,2021-04-23 00:00,,0.2,11,34,3,121.689881,25.179667,3
新店,新北市,25,,良好,2.3,0.33,12.9,21,13,10,11.3,12.6,1.3,1.6,193,2021-04-23 00:00,,0.4,8,15,2,121.537778,24.977222,4
土城,新北市,24,,良好,1.6,0.37,7,17,17,8,16.2,20.4,4.3,1.1,146,2021-04-23 00:00,,0.4,7,14,1,121.451861,24.982528,5
板橋,新北市,26,,良好,3.3,0.46,9,11,17,7,18.8,20.4,1.6,0.9,78,2021-04-23 00:00,,0.5,8,18,3,121.458667,25.012972,6
新莊,新北市,33,,良好,1.7,0.38,14.9,17,21,8,15.9,18.4,2.6,2,83,2021-04-23 00:00,,0.4,10,18,2,121.4325,25.037972,7
菜寮,新北市,31,,良好,1.8,0.32,18.7,19,19,11,7.8,8.4,0.5,1.1,97,2021-04-23 00:00,,0.4,10,18,2,121.481028,25.06895,8
林口,新北市,31,,良好,1.6,0.3,14.3,17,19,11,14.4,16.5,2.1,0.8,77,2021-04-23 00:00,,0.3,10,18,1,121.376869,25.077197,9
淡水,新北市,31,,良好,1.3,0.34,11.5,23,20,13,14.2,16.2,2,,,2021-04-23 00:00,,0.2,10,15,1,121.449239,25.1645,10
士林,臺北市,28,,良好,2.3,0.21,25.4,24,15,9,5.7,7.8,2.1,1.6,158,2021-04-23 00:00,,0.2,8,11,2,121.515389,25.105417,11
中山,臺北市,36,,良好,2.3,0.41,16.3,12,24,11,15.2,17.4,2.3,1.9,126,2021-04-23 00:00,,0.6,11,22,2,121.526528,25.062361,12
萬華,臺北市,28,,良好,2.5,0.32,16.3,14,18,10,15.4,19.2,3.8,1.3,94,2021-04-23 00:00,,0.4,9,18,2,121.507972,25.046503,13
古亭,臺北市,31,,良好,3,0.37,12.8,17,21,13,15,16,1,1.1,137,2021-04-23 00:00,,0.3,10,16,2,121.529556,25.020608,14
松山,臺北市,34,,良好,2.9,0.36,14.9,16,15,15,13.5,15.7,2.2,0.9,58,2021-04-23 00:00,,0.4,10,18,2,121.578611,25.05,15
大同,臺北市,39,,良好,2,0.78,-,-,21,11,17.4,31.3,13.8,-,-,2021-04-23 00:00,,1.1,12,27,2,121.513311,25.0632,16
桃園,桃園市,45,,良好,2.9,0.5,7.7,30,22,12,21.1,22.6,1.6,1.1,40,2021-04-23 00:00,,0.5,14,24,5,121.30872222,24.98677778,17
大園,桃園市,63,細懸浮微粒,普通,4.3,0.35,23.4,34,56,24,14.1,15.9,1.8,2.5,321,2021-04-23 00:00,,0.3,20,43,4,121.201811,25.060344,18
觀音,桃園市,36,,良好,2.9,0.22,21.4,26,35,16,9.5,9.8,0.3,1.4,282,2021-04-23 00:00,,0.2,11,32,4,121.082761,25.035503,19
平鎮,桃園市,60,細懸浮微粒,普通,2.7,0.45,18.6,33,58,24,20.5,21.7,1.3,1,280,2021-04-23 00:00,,0.4,19,48,2,121.203986,24.952786,20
龍潭,桃園市,67,細懸浮微粒,普通,0.5,0.28,26.8,43,48,22,12.4,13.9,1.5,1.3,244,2021-04-23 00:00,,0.3,22,48,1,121.21635,24.863869,21
湖口,新竹縣,47,,良好,1.7,0.3,28.5,34,44,21,14.7,14.3,0,0.8,193,2021-04-23 00:00,,0.2,15,36,2,121.038653,24.900142,22
竹東,新竹縣,66,細懸浮微粒,普通,2.3,0.29,28.3,46,44,22,8.5,9.8,1.3,0.9,218,2021-04-23 00:00,,0.3,21,47,2,121.088903,24.740644,23
新竹,新竹市,48,,良好,0.5,0.29,38.3,40,39,18,9.7,10.7,1,1.4,261,2021-04-23 00:00,,0.3,15,39,2,120.972075,24.805619,24
頭份,苗栗縣,57,細懸浮微粒,普通,2.1,0.22,28.5,31,47,27,7.7,9.5,1.8,1.6,212,2021-04-23 00:00,,0.3,18,43,2,120.898572,24.696969,25
苗栗,苗栗縣,65,細懸浮微粒,普通,1.4,0.24,30.4,30,42,24,6.2,6.8,0.6,0.9,287,2021-04-23 00:00,,0.3,21,46,2,120.8202,24.565269,26
三義,苗栗縣,74,細懸浮微粒,普通,1.5,0.27,27.3,35,30,22,5.4,7,1.7,0.5,110,2021-04-23 00:00,,0.3,25,40,2,120.758833,24.382942,27
豐原,臺中市,97,細懸浮微粒,普通,2.3,0.28,28.7,41,61,36,11.9,12.4,0.5,0.8,39,2021-04-23 00:00,,0.3,34,63,2,120.741711,24.256586,28
沙鹿,臺中市,63,細懸浮微粒,普通,1,0.24,41.1,48,51,24,3,4.7,1.8,1.6,14,2021-04-23 00:00,,0.3,20,59,2,120.568794,24.225628,29
大里,臺中市,85,細懸浮微粒,普通,6.2,0.4,20.2,39,65,28,15.5,16.1,0.6,0.9,64,2021-04-23 00:00,,0.5,29,68,7,120.67844444,24.09961111,30
忠明,臺中市,79,細懸浮微粒,普通,1.7,0.28,28.6,36,50,23,10.5,11.5,1,1.6,19,2021-04-23 00:00,,0.4,27,51,2,120.641092,24.151958,31
西屯,臺中市,88,細懸浮微粒,普通,1.6,0.23,30,38,56,28,10.6,11.7,1.1,2.1,19,2021-04-23 00:00,,0.3,31,58,3,120.616917,24.162197,32
彰化,彰化縣,84,細懸浮微粒,普通,4.2,0.3,32.7,47,60,31,13.3,15.3,2,1.1,13,2021-04-23 00:00,,0.4,29,56,6,120.541519,24.066,33
線西,彰化縣,79,細懸浮微粒,普通,1.8,0.27,38.7,52,57,22,6.1,7.5,1.4,1.6,18,2021-04-23 00:00,,0.3,27,62,1,120.469061,24.131672,34
二林,彰化縣,106,細懸浮微粒,對敏感族群不健康,6.6,0.28,28.3,37,66,25,8,9.1,1.1,0.9,11,2021-04-23 00:00,,0.3,37,80,6,120.409653,23.925175,35
南投,南投縣,111,細懸浮微粒,對敏感族群不健康,2.8,0.41,21.5,44,66,29,17.4,19.2,1.8,1.1,357,2021-04-23 00:00,,0.5,39,81,3,120.685306,23.913,36
斗六,雲林縣,136,細懸浮微粒,對敏感族群不健康,2.5,0.4,32.8,52,100,49,12,13.3,1.2,1.6,4,2021-04-23 00:00,,0.4,49,95,3,120.544994,23.711853,37
崙背,雲林縣,126,細懸浮微粒,對敏感族群不健康,1.7,0.44,41.7,53,103,50,7.9,9.4,1.5,1,2,2021-04-23 00:00,,0.4,45,88,1,120.348742,23.757547,38
新港,嘉義縣,135,細懸浮微粒,對敏感族群不健康,1.6,0.35,41.5,55,102,53,6.7,9.1,2.3,1.7,318,2021-04-23 00:00,,0.3,48,96,2,120.345531,23.554839,39
朴子,嘉義縣,127,細懸浮微粒,對敏感族群不健康,0.5,0.33,41.9,52,111,63,4.4,7.9,3.5,1.6,329,2021-04-23 00:00,,0.3,46,87,1,120.24781111,23.46712222,40
臺西,雲林縣,107,細懸浮微粒,對敏感族群不健康,5.9,0.42,29.8,55,102,52,24.3,25.3,1,2.1,35,2021-04-23 00:00,,0.3,38,75,4,120.19933333,23.702175,41
嘉義,嘉義市,138,細懸浮微粒,對敏感族群不健康,2,0.48,26.4,43,131,60,16.2,18.3,2.1,1.3,349,2021-04-23 00:00,,0.4,50,103,2,120.44083333,23.462778,42
新營,臺南市,116,細懸浮微粒,對敏感族群不健康,2,0.44,31.6,57,155,68,15.6,16.8,1.2,1.2,346,2021-04-23 00:00,,0.3,41,99,2,120.31725,23.305633,43
善化,臺南市,86,細懸浮微粒,普通,1.9,0.27,35.9,54,62,34,13.2,13.9,0.7,2,318,2021-04-23 00:00,,0.2,30,55,2,120.297142,23.115097,44
安南,臺南市,85,細懸浮微粒,普通,1.8,0.22,47.3,57,65,35,7.5,8.1,0.6,1.9,328,2021-04-23 00:00,,0.2,29,61,2,120.2175,23.048197,45
臺南,臺南市,83,細懸浮微粒,普通,2.6,0.31,47.7,56,83,32,12,12.8,0.8,2.3,7,2021-04-23 00:00,,0.4,28,70,2,120.202617,22.984581,46
美濃,高雄市,84,細懸浮微粒,普通,1.5,0.31,36.9,52,53,28,9.8,10.8,1,0.4,37,2021-04-23 00:00,,0.3,29,57,2,120.530542,22.883583,47
橋頭,高雄市,84,細懸浮微粒,普通,1.9,0.35,38.7,53,72,35,13.8,15.5,1.8,2.4,302,2021-04-23 00:00,,0.3,29,57,3,120.305689,22.757506,48
仁武,高雄市,82,細懸浮微粒,普通,1.8,0.36,47.8,58,64,32,16.1,16.6,0.5,2,308,2021-04-23 00:00,,0.3,28,60,3,120.332631,22.689056,49
鳳山,高雄市,75,細懸浮微粒,普通,3,0.49,45,51,43,29,17.2,20.3,3.1,1.3,293,2021-04-23 00:00,,0.8,25,45,4,120.358083,22.627392,50
大寮,高雄市,80,細懸浮微粒,普通,1.6,0.45,31.6,54,47,27,14.9,17.7,2.7,1.2,303,2021-04-23 00:00,,0.4,27,54,3,120.425311,22.56413611,51
林園,高雄市,97,臭氧八小時,普通,1.8,0.22,62.2,69,33,17,7.4,7.7,0.3,2.2,286,2021-04-23 00:00,,0.2,21,44,3,120.41175,22.4795,52
楠梓,高雄市,81,細懸浮微粒,普通,2.1,0.42,35.4,53,64,29,15,16.6,1.6,2.3,304,2021-04-23 00:00,,0.3,28,58,3,120.328289,22.733667,53
左營,高雄市,77,臭氧八小時,普通,2.1,0.24,57.3,63,42,23,6.3,7.3,1,2.5,355,2021-04-23 00:00,,0.2,20,43,3,120.292917,22.674861,54
前金,高雄市,77,臭氧八小時,普通,1.2,0.27,53.9,63,46,26,8.3,10.2,1.9,1.8,279,2021-04-23 00:00,,0.3,24,44,2,120.288086,22.632567,56
前鎮,高雄市,74,細懸浮微粒,普通,1.7,0.29,55.2,58,43,22,11.2,11.9,0.7,1.5,21,2021-04-23 00:00,,0.4,25,48,2,120.307564,22.605386,57
小港,高雄市,69,細懸浮微粒,普通,4.4,0.21,47.6,43,37,21,23.4,23.7,0.3,3.3,281,2021-04-23 00:00,,0.3,23,48,5,120.337736,22.565833,58
屏東,屏東縣,77,細懸浮微粒,普通,1.7,0.4,34.7,57,62,27,17.9,21.1,3.3,1.1,312,2021-04-23 00:00,,0.4,26,69,2,120.488033,22.673081,59
恆春,屏東縣,80,臭氧八小時,普通,1.4,0.19,62.8,64,32,18,3.2,4.3,1.1,2.2,325,2021-04-23 00:00,,0.2,17,32,1,120.788928,21.958069,61
臺東,臺東縣,28,,良好,1,0.29,1.8,16,5,5,7.2,8.4,1.2,1.2,321,2021-04-23 00:00,,0.4,9,24,1,121.15045,22.755358,62
花蓮,花蓮縣,31,,良好,1.4,0.27,5.7,15,16,8,9.3,10.9,1.5,0.9,230,2021-04-23 00:00,,0.4,10,19,1,121.599769,23.971306,63
陽明,臺北市,23,,良好,0.5,0.15,25.8,25,11,2,0,2,2.1,,,2021-04-23 00:00,,0.1,5,11,1,121.529583,25.182722,64
宜蘭,宜蘭縣,26,,良好,1.9,0.24,12.6,23,27,9,5,5.6,0.6,0.8,302,2021-04-23 00:00,,0.3,8,25,2,121.746394,24.747917,65
冬山,宜蘭縣,22,,良好,2.2,0.27,7.4,10,24,7,2.4,5.4,2.9,1.1,306,2021-04-23 00:00,,0.4,7,22,2,121.792928,24.632203,66
三重,新北市,40,,良好,1.8,0.77,-,-,19,15,19.6,37.2,17.6,-,-,2021-04-23 00:00,,1.2,12,18,2,121.493806,25.072611,67
中壢,桃園市,65,細懸浮微粒,普通,2.9,0.96,11,20,46,22,28.8,44.1,15.2,0.7,220,2021-04-23 00:00,,1.2,21,42,3,121.221667,24.953278,68
竹山,南投縣,151,細懸浮微粒,對所有族群不健康,2.4,0.38,15.5,40,85,55,11.5,14.1,2.5,0.6,263,2021-04-23 00:00,,0.4,55,96,2,120.677306,23.756389,69
永和,新北市,31,,良好,2.3,0.58,11.2,16,24,14,18.9,23.6,4.7,1.1,76,2021-04-23 00:00,,0.6,9,19,2,121.516306,25.017,70
